id,name,latitude,longitude,feature_code,elevation
11110961,Cerro Loma Colorada,-26.22154,-68.62013,MT,5225
11110962,Cerro Morado,-26.23403,-68.66742,MT,5156
11111573,Cerro Agua de la Falda,-26.59241,-68.85988,MT,5067
11111611,Cerro Largo,-26.75423,-68.53056,MT,5291
11112116,Cerro del Agua,-26.66259,-68.8691,MT,5163
11129747,Cerro La Amarga,-25.62414,-68.79755,MT,5015
11145792,Cerro Chela,-21.40421,-68.50458,MT,5644
11176196,Cerro El Cerrillo Chajnantor,-22.98371,-67.74186,MT,5552
11176551,Cerro La Torta,-22.43326,-67.95967,MT,5049
11176868,Cerro Aguas Delgadas,-24.14334,-67.85729,MT,5216
11176869,Cerro Leoncito,-24.1624,-67.81733,MT,5554
11176870,Cerro Agua Delgada,-24.19878,-67.83641,MT,5314
11176871,Cerro Tanque,-24.17027,-67.94344,MT,5197
11176876,Cerro Talar,-24.04269,-67.83564,MT,5147
11177226,Cerro Zorritas,-24.59622,-68.52911,MT,5138
11369229,Nevado Olivares,-33.10204,-70.17826,MT,6216
12440913,Cerro Ojos de Agua,-27.7455,-69.32182,MT,5233
12468680,Cerro Purifican,-23.27918,-67.47975,MT,5200
1114970,Teram Kangri Peak,35.5802,77.07971,MT,7462
1252539,Kula Kangri,28.22667,90.61614,MT,7554
1279688,Xixabangma Feng,28.35398,85.77807,MT,8027
1279722,Xiari'aba Shan,32.1,94.63333,MT,5191
1279765,Xamardeqen,32.7,93.2,MT,5368
1279818,Wuzitage,36.36667,83.05,MT,5974
1279854,Toze Kangri,34.77579,82.36291,MT,6370
1279911,Tarlha Ri,28.40801,91.11614,MT,6351
1279926,Tanggula Shan,33.2,91.2,MT,5741
1279941,Tagchagpu Ri,33.49096,82.21424,MT,5988
1279958,Sula,30.66667,83.3,MT,5476
1280191,Qungmogangze,29.91388,90.03571,MT,5704
1280210,Cho Oyu,28.09405,86.6608,MT,8188
1280212,Qong Muztag,35.65207,82.31489,MT,6851
1280218,Qoigang,32.5,85.2,MT,5429
1280271,Qangringngoinza Ri,34.1,88.6,MT,5021
1280303,Purog Kangri,33.9069,89.14032,MT,5867
1280410,Nyainqentanglha Feng,30.3827,90.5733,MT,7162
1280498,Namjagbarwa Feng,29.63144,95.05483,MT,7782
1280524,Muztag Feng,36.4166,87.4133,MT,6973
1280597,Mayi Gangri,33.46667,86.68333,MT,5787
1280636,Makaru Shan,27.9,87.1,MT,7348
1280820,Kongur Shan,38.59333,75.31257,MT,7649
1280882,Kangrinboqe Feng,31.06664,81.31249,MT,6714
1280938,Jiregepa,32.85,92.2,MT,5232
1281173,Gomo Ri,33.5,85.53333,MT,5488
1281204,Geladaindong,33.5,91.06667,MT,6621
1281227,Garkyagdeugang,33.46667,90.76667,MT,5332
1281340,Dobzebo,29.96667,86.38333,MT,5655
1281519,Que'er Shan,32.03739,98.80509,MT,5816
1281604,Broad Group,35.83333,76.61667,MT,5078
1281777,Aktag,36.75,84.66667,MT,5647
1464538,Tekilik Shan,36.51917,80.33417,MT,5208
1794265,Siguniang Shan,31.10676,102.90379,MT,5700
1810138,Gongga Shan,29.59604,101.87905,MT,7556
6613220,Gumalungba Kangri,29.7757,90.20342,MT,5339
6614199,Mulamuze,30.31436,92.26318,MT,5246
6614201,Lamo Lhari,29.69543,91.57903,MT,5182
6614206,Kangri Pe'gye,29.45096,90.4646,MT,5502
6615151,Guzhamlhabai Ri,29.03088,91.41106,MT,5065
6615157,Chaglho'gyixung,29.13964,92.34695,MT,5212
6615164,Ralung,29.20507,92.62796,MT,5104
6615180,Legriserbo,28.73982,92.61354,MT,5145
6615182,Dag Ri,28.63907,92.26567,MT,5155
6615188,Qomo,28.09046,91.85102,MT,5301
6615193,Xoijainqen Ri,28.5604,91.17228,MT,5616
6615194,Zhoggyixarmo,28.62747,91.28763,MT,5764
6615198,Moinda Kangri,28.44319,90.6094,MT,5922
6615200,Yangwang,28.67869,90.93418,MT,5324
6615202,Gyaitongsogsum,28.84272,90.22556,MT,6182
6615203,Qangsanglhomo,28.82588,90.28479,MT,6063
6615204,Noijin Kangsang,28.9477,90.1781,MT,7206
6976239,Xian'erre,28.89806,101.90002,MT,5147
6980470,Ranpijiari,31.14081,99.26858,MT,5006
6980551,Jia'er,30.58726,99.12294,MT,5112
6981043,Gewusha'erjima,33.62921,98.56711,MT,5000
6981053,Zhaqingyaniang,33.30135,98.69315,MT,5148
6985016,Zanchari,31.73469,99.18409,MT,5634
6985101,Xieda,31.64319,99.62659,MT,5333
6998907,Molanchejie,31.40924,100.04844,MT,5100
6998908,Se'aqu,30.94059,99.92067,MT,5025
7302329,Chomo Lonzo,27.93068,87.10776,MT,7818
7302331,Gyachung Kang,28.09814,86.7444,MT,7952
7302340,Labuche Kang,28.30404,86.35074,MT,7367
7302341,Labuche Kang II,28.30147,86.38404,MT,7250
7302342,Porong Ri,28.38947,85.71992,MT,7292
7302343,Gang Benchhen,28.55184,85.54504,MT,7299
7302356,Phola Gangchhen,28.35519,85.80927,MT,7703
7302357,Gurla Mandhata,30.43831,81.29595,MT,7694
7302378,Skyang Kangri,35.92631,76.5675,MT,7545
7839216,Palung Ri,28.12903,86.64479,MT,7012
7839218,Pungpa Ri,28.33309,85.79434,MT,7445
7894302,Pirang,33.1,87.2,MT,5278
7894351,Poza,33.3,84.6,MT,5074
7895648,Abgyag,32.4,90.6,MT,5060
7896027,Amachibma,28.0,87.6,MT,5141
7896040,Abraqangma,32.7,90.1,MT,5182
7896042,Wa Ri,33.0,88.0,MT,5073
7896049,Awei Gangri,33.1,90.5,MT,5211
7896080,Andig,32.6,90.2,MT,5108
7897968,Pagradar,32.8,88.9,MT,5227
7898307,Bungyai,32.9,89.4,MT,5073
7898334,Bongsib,32.4,91.3,MT,5139
7910132,Muztagh Ata,38.27582,75.11619,MT,7546
7910133,Kongur Tiube,38.616,75.19498,MT,7530
7927591,Temar,32.9,91.4,MT,5066
7927674,Dongzom,32.8,90.9,MT,5144
7927704,Dudachaqie,32.802,90.102,MT,5009
7929767,Dacaima Ri,28.8,88.1,MT,5487
7929846,Dariyou,33.3,85.2,MT,5938
7930064,Duozhuojiajia,32.701,91.301,MT,5023
7930134,Pu Lhari,28.9,87.2,MT,5302
7930220,Gari Maikong,32.6,88.3,MT,5370
7930230,Gaxiejiang,32.9,90.9,MT,5021
7930311,Kanggyamo,27.9,88.8,MT,5556
7931293,Goipug,32.7,90.9,MT,5341
8026506,Gyabgochaggar,34.26248,79.61021,MT,6246
8026510,Gyabjumugzug,30.1,84.7,MT,5533
8026639,Jangngailagkor Ri,33.2,87.5,MT,5095
8041609,Gyotangmaryo,32.9,90.0,MT,5090
8041757,Gyangzhong,32.901,88.001,MT,5060
8042340,Kangqingyula,27.902,87.702,MT,5240
8042444,Korlo,32.6,89.9,MT,5172
8045687,Maiduo,32.803,90.103,MT,5017
8045734,Meiqieganggen,33.7,89.0,MT,5515
8045756,Menze,32.9,83.9,MT,5164
8046379,Nagcha,31.4,80.2,MT,5045
8046482,Nanzom,32.6,90.0,MT,5267
8048236,Pomjingsungma,32.601,90.501,MT,5201
8049357,Qujie Ri,33.2,87.3,MT,5071
8049487,Rabalu,30.9,85.0,MT,5004
8049499,Ragainpagxur,32.8,89.2,MT,5191
8049546,Racha,32.401,88.401,MT,5350
8049698,Richa,31.0,84.4,MT,5237
8049716,Rilhaimarbo,32.801,88.901,MT,5234
8049849,Sa Ri,32.501,89.001,MT,5168
8049875,Sergyog,32.8,83.6,MT,5168
8049939,Sangqung,33.3,87.9,MT,5109
8049945,Sangrimarbo,32.9,91.7,MT,5416
8056039,Sere,33.201,87.501,MT,5108
8056073,Salungkamba,32.8,91.7,MT,5212
8056166,Surgang,32.502,88.002,MT,5131
8056210,So Ri,32.8,91.0,MT,5082
8059023,Xiruo,32.9,90.8,MT,5144
8059026,Xixialongqian,31.6,83.8,MT,5757
8059027,Xiyer,33.102,90.502,MT,5178
8059034,Xiza Ri,33.6,88.3,MT,5234
8059082,Xagdar,32.4,88.2,MT,5220
8059094,Xagangjam,31.6,85.1,MT,5519
8059172,Xo Ri,33.0,87.6,MT,5110
8067138,Zhong Ri,31.3,82.4,MT,5158
8067174,Zhubba,32.9,91.1,MT,5111
8078091,Tanglog,33.6,83.8,MT,5226
8078153,Tungjangdung,32.7,88.0,MT,5041
8078166,Tonggyiwaxama,32.701,90.101,MT,5222
8078187,Turi Saimomabu,32.8,90.2,MT,5018
8078303,Ngoru Ri,33.7,87.6,MT,5198
8078674,Yagbo Kangri,29.8,86.0,MT,5585
8078682,Yajia,33.0,90.1,MT,5259
8078699,Yaglung,31.5,83.5,MT,5960
8078717,Yagyichikor,31.5,85.3,MT,5586
8078727,Yamngangba,32.8,89.1,MT,5110
8078737,Yagquyatoi,32.902,89.202,MT,5075
8078833,Yirub,32.9,91.2,MT,5015
8078883,Zaadig,32.79002,90.45663,MT,5007
8078908,Zamei,33.2,86.3,MT,5110
8078913,Zapungdaga,32.301,91.401,MT,5017
8342133,Gora Kuyukapbashi,42.00339,79.84835,MT,5192
8394256,Salosungo,28.33566,85.12173,MT,7043
8394258,Yangra,28.39148,85.12709,MT,7422
8394260,Ganesh V,28.33166,85.1643,MT,6770
8436333,Pumori,28.01566,86.82804,MT,7161
8436335,Xi Lingchain,28.03494,86.80826,MT,6396
8436336,Lingtren,28.02748,86.85525,MT,6714
8436337,Guangming,28.04615,86.86512,MT,6593
8436338,Changzheng,28.06903,86.89954,MT,6716
8436339,Kardapu,28.06369,86.97726,MT,7283
8436340,Karze,28.03229,87.00429,MT,6550
8436341,Pic 38,27.95578,86.96451,MT,7591
8436344,Lixin,28.11113,86.91821,MT,7113
8436345,Dongfang,28.11412,86.94228,MT,7003
8436346,Kardachangri,28.11427,86.99348,MT,7093
8436347,Ridonglabo,28.08243,87.04129,MT,6171
8436348,Tongqiang,28.08039,86.82581,MT,6956
8436349,Shuguang,28.10988,86.8265,MT,6622
8564134,Heishantou Shan,34.68984,83.07325,MT,5490
8564135,Pianshi Shan,35.12828,81.6942,MT,5535
8564136,Dushanliang,34.22443,81.92516,MT,5777
8564137,Liandao Shan,35.22382,86.47353,MT,5496
8564139,Wuji Shan,34.77902,86.32939,MT,5160
8564140,Hualiang Shan,34.47029,86.74783,MT,5185
8564141,Saozhou Shan,33.98037,86.85082,MT,5031
8577688,Tuanjie Feng,38.50463,97.72164,MT,5532
8613756,Zhunzai Shan,30.78713,81.83335,MT,5611
8613757,Lari Shan,31.0461,79.65024,MT,6189
8613808,Quegana Shan,31.37288,80.20253,MT,5449
8995399,Labuzha Shan,33.7536,81.46855,MT,5852
8995400,Payi Shan,33.4502,81.67803,MT,5792
8997789,Ware'erding Shan,32.58432,79.47665,MT,5710
9006611,Yala Shan,31.48822,78.83939,MT,5092
9012013,Geji Shan,30.50188,80.93218,MT,5127
9017555,Lamalangyi,30.43769,81.29504,MT,7657
9073581,Kuduo Wenbu,34.37064,80.40276,MT,5277
9073680,Taidong Jiejiu,34.11142,79.87753,MT,6464
9073709,Songzhi Ling,35.6989,85.62796,MT,6016
9073715,Shengli Hunan Shan,35.17772,86.14777,MT,5102
9073786,Heizhu Shan,36.20728,88.37841,MT,5356
9073802,Gaoling Shan,35.72017,88.05021,MT,5660
9073804,Yumao Shan,35.34349,87.94534,MT,5159
9073806,Heiniu Shan,34.48464,87.68994,MT,5422
9073813,Hongtu Shan,35.0248,88.79765,MT,5637
9073818,Mantou Shan,36.04479,89.17396,MT,5052
9073819,Shiliu Feng,35.65897,88.98013,MT,5717
9076953,Zimuniu Ri,32.78032,81.89763,MT,5210
9092373,Mopan Shan,33.42681,82.80849,MT,5242
9113058,Gangqing Ri,31.03474,82.52042,MT,6143
9114068,Zhalabo,32.15802,83.18936,MT,5797
9114083,Zhache Ganshan,31.69615,82.61932,MT,5687
9114158,E'ajue,31.31823,82.42815,MT,5897
10316281,Seto Pokhari Himal,28.30737,85.595,MT,5890
10317519,Korlan Pari Himal,28.14198,86.17809,MT,5258
10317523,Pidin Himal,28.11111,86.21841,MT,5464
10317528,Sundemu Himal,28.09177,86.10728,MT,5205
10317529,Pamari Himal,28.05204,86.09083,MT,5713
10317539,Ralin Himal,28.08069,86.20406,MT,5999
10318013,Churke Himal,28.46694,85.10838,MT,5879
10318016,Kipu Himal,28.49674,85.15543,MT,6492
10322376,Rolwalin Himal,27.95549,86.30444,MT,5387
10322443,Ladun Himal,27.90531,86.44264,MT,6640
10630712,Chakung Gong,27.48871,88.78828,MT,5076
11027597,Kolunjili Mountain,36.90449,75.38649,MT,5752
11889493,Piyekelega,37.05929,76.22805,MT,5229
12256181,Nubuleluke Daban,36.47434,76.56297,MT,5361
12256182,Outula Borilike Daban,36.4776,76.67057,MT,5703
12256313,Lexchek Dawini,37.5781,74.93618,MT,5200
12256391,Gelan Shan,37.86616,74.9237,MT,5251
12257482,Chamar,28.0746,86.64986,MT,7274
12257483,No Jumba Kan,28.1068,86.7137,MT,7588
12257641,Khumbatse,28.02174,86.87183,MT,6562
12259571,Pannamu,30.44679,81.62093,MT,5225
12259572,Lapche Tuppa,30.43996,81.64622,MT,5235
12261100,Chharka Bhot Himal,29.57795,83.23197,MT,5674
12261269,Manshail,29.30169,83.81383,MT,6120
12261273,Chaklo,29.29334,84.08933,MT,5134
12261274,Panlamo,29.28467,84.06941,MT,5145
12335886,Araniko Chuli,29.17632,83.65755,MT,5755
12335887,Chanagor Bhanjyan,29.16524,83.64401,MT,5674
12335888,Chanabolo,29.18097,83.60882,MT,5722
12341662,Bhrikuti Shail,28.89392,84.22614,MT,6219
12343408,Takule,30.17816,81.35051,MT,5068
12343431,Mukchun Dada,29.14951,84.17243,MT,5315
12343433,Takarjon Dada,29.12455,84.18313,MT,5087
12343435,Matun Bhanjyan,29.11228,84.19873,MT,5311
12343441,Khun Dada,29.05881,84.18814,MT,5601
12343442,Gaugiri,29.04646,84.18872,MT,5926
12343443,Damodar Himal,29.05144,84.22081,MT,5671
12453651,Da'erwaza Tashi,38.87449,73.77644,MT,5203
12453976,Kailetaituo'er Muzitao,39.19032,73.7436,MT,5209
12454121,Kungai Shan,39.28493,74.2805,MT,5545
12514750,Zhongshanfeng,29.63798,101.92329,MT,6886
12518803,Gyala Peri,29.81496,94.97,MT,7294
12518804,Bairiga,29.16316,96.72356,MT,6882
12518805,Chagelazi,28.82327,98.06005,MT,6146
12534403,Jade Dragon Snow Mountain,27.09945,100.1776,MT,5596
12534404,Haba Snow Mountain,27.32193,100.10621,MT,5396
12534405,Yangmaiyong,28.35661,100.35675,MT,5958
12541537,Sanglung,29.66127,95.13715,MT,7095
12573782,Nama Feng,29.61828,101.80117,MT,5588
12808896,Mount Xuebaoding,32.67589,103.84656,MT,5588
12809188,Chiumo,27.90996,92.62562,MT,6890
3666950,Nevado del Tolima,4.6583,-75.3297,MT,5276
3668003,Pico Simon Bolivar,10.83516,-73.69251,MT,5774
3670563,Nevado del Ruiz,4.8926,-75.3238,MT,5300
3680691,Nevado del Huila,2.93333,-76.03333,MT,5365
3655650,Iliniza,-0.66148,-78.71532,MT,5248
3659708,Carihuairazo,-1.40694,-78.75,MT,5018
3754870,Cerro Altar,-1.66611,-78.41278,MT,5273
3754875,Cotopaxi,-0.68917,-78.42889,MT,5315
8522080,Lliniza Sur,-0.65985,-78.71433,MT,5084
494027,Gora Shkhara,42.99944,43.11167,MT,5201
551376,Gora Kazbek,42.69708,44.51792,MT,5033
563663,Mount Dzhangitau,43.01899,43.05119,MT,5058
1254166,Trisul,30.31278,79.77722,MT,7120
1255091,Talun,27.65566,88.13011,MT,7262
1256121,Siniolchu,27.75,88.31667,MT,6888
1256524,Shilla,32.40732,78.203,MT,6132
1257082,Saser Kangri,34.86678,77.75346,MT,7672
1257725,Sajum,33.3205,79.02706,MT,6064
1259113,Pyramid Peak,27.81667,88.18333,MT,6211
1260027,P'ao-han-li Shan,27.95256,88.84244,MT,7128
1261386,Nalikanta,30.7335,79.45424,MT,6500
1261990,Nanda Kot,30.28167,80.06833,MT,6861
1261991,Nanda Devi,30.37584,79.97077,MT,7816
1264957,Leo Pargial,31.88414,78.73499,MT,6816
1266317,Kolahoi,34.16584,75.32855,MT,5425
1267028,Khangchengyao,27.9861,88.65413,MT,6889
1267346,Kedarnath,30.7975,79.06749,MT,6940
1268079,Kanggardo Rize,27.86571,92.53136,MT,7060
1268235,Kamet,30.91982,79.59337,MT,7756
1268737,Kabru,27.61617,88.11636,MT,7412
1270219,Hathi Parbat,30.68428,79.7068,MT,6727
1272216,Dunagiri,30.51613,79.86683,MT,7066
1274665,Changabang,30.48333,80.01667,MT,6864
1274841,Chamkang,34.42339,79.22659,MT,6083
1277381,Bandarpunch,31.00277,78.55345,MT,6316
1277960,Badrinath,30.7333,79.2833,MT,7138
7839214,Chong Kundam Kangri II,35.19534,77.53906,MT,7004
8199227,Mentok,32.93651,78.18232,MT,6065
10315099,Bul Jot,33.12644,76.66675,MT,5028
10315108,Baleli Jot,33.07082,76.69138,MT,5470
10315113,Topon Jot,33.04938,76.65812,MT,5070
10319131,Dangria,31.6076,78.12507,MT,5129
10319133,Piragting,31.63614,78.14885,MT,5353
10319134,Chhoi,31.64045,78.11272,MT,5231
10322306,Bhatlai Tiba,31.28358,78.30845,MT,5072
10322353,Kailas,31.4946,78.3765,MT,6108
10322366,Purara Dani,31.3851,78.44656,MT,5144
10328220,Nar Parbat,30.7434,79.55141,MT,5621
10328226,Gauri Parbat,30.7178,79.70209,MT,6708
10328227,Durpata,30.71898,79.73909,MT,6030
10328342,Barmal,30.59945,79.6979,MT,5428
10328345,Oti Ka Danda,30.62634,79.72652,MT,5467
10328351,Dhanesh Parbat,30.65078,79.71204,MT,5272
10329115,Nanda Ghungti,30.34933,79.71861,MT,6309
10329117,Raunthi,30.3704,79.71962,MT,5835
10329258,Pabla Nag,30.74104,79.79348,MT,5540
10329280,Phulanga Parbat,30.67001,79.77257,MT,5297
10329328,Kalanka Choti,30.50363,79.94232,MT,6567
10329340,Lampak,30.64307,79.9324,MT,6010
10329341,Kunti Bhanar,30.65669,79.93249,MT,5602
10529925,Nichhang,34.1461,75.54846,MT,5257
10654711,Amarnath,34.22371,75.48447,MT,5186
10713777,Brammah,33.45613,76.08164,MT,6416
10713885,Kukinau,33.35779,76.15671,MT,5031
10713891,Brammah,33.45528,76.15614,MT,5677
10719337,Cheni Jot,32.97403,76.34124,MT,5210
10724526,Kulma Jot,32.95912,76.63475,MT,5229
10724531,Menthosa,32.91824,76.7134,MT,6282
10724535,Piwa,32.92501,76.6595,MT,5132
10724577,Malkutu Jot,32.87519,76.61646,MT,5231
10724606,Duphao Jot,32.85204,76.60792,MT,5039
10724607,Baihali Jot,32.83978,76.58895,MT,5196
10724966,Bara Kanda,32.56145,76.62032,MT,5108
10725550,Kuja-ka-Tilla,32.35306,76.63101,MT,5091
10747009,Bulti Hawe,31.72542,78.31246,MT,5175
10747080,Kailash,31.52105,78.3628,MT,6050
10747081,Chokas Rang,31.52969,78.3876,MT,5511
10934409,Dagai Jot,32.94861,76.77657,MT,5328
10934471,Phabrang,32.77474,76.80194,MT,6093
10934472,Siria Goh,32.7664,76.82164,MT,5505
15453,Kuh-e Zelzeleh Khiz,35.68311,58.48352,MT,5150
138041,Kuh-e Damavand,35.95508,52.11005,MT,5610
7624735,Kuh-e Alborz,36.31455,50.75278,MT,5025
191421,Mount Kenya,-0.15252,37.30833,MT,5199
1161940,Gora Kyzylagyn,39.34849,73.04308,MT,6646
1221150,Gora Kurumdy,39.45541,73.56711,MT,6614
1222582,Pik Pogranichnikov,39.47937,73.39361,MT,5295
1222600,Gora Ledyanoy Mys,39.46971,73.11686,MT,5115
1222622,Gora Kokchukurbashi,39.23333,73.58333,MT,5152
1222623,Gora Kek-Chukur,39.28406,72.30243,MT,5152
1222706,Pik Arkhar,39.46999,73.33283,MT,5257
1527594,Pik Nansena,42.14953,79.63098,MT,5697
1325010,Hkakabo Razi,28.3297,97.53591,MT,5881
3521275,Volcan Popocatepetl,19.02222,-98.62778,MT,5426
3521567,Volcan Pico de Orizaba,19.03084,-97.27082,MT,5636
1282702,Taweche,27.9,86.78,MT,6367
1283075,Manaslu,28.54992,84.55962,MT,8163
1283087,Makalu,27.88988,87.08944,MT,8463
1283103,Machhapuchchhre,28.49565,83.94614,MT,6993
1283118,Lobuche,27.96891,86.78302,MT,5280
1283128,Lhotse,27.96204,86.9337,MT,8516
1283140,Langtang Lirung,28.25611,85.51944,MT,7227
1283143,Langtang,28.26667,85.61667,MT,5952
1283200,Khumbila,27.84841,86.70934,MT,5761
1283253,Kanjirowa Himal,29.40793,82.7066,MT,6883
1283259,Kanchenjunga,27.70314,88.14739,MT,8586
1283271,Kala Pattar,27.99452,86.82834,MT,5545
1283400,Gauri Sankar,27.9568,86.33692,MT,7134
1283416,Mount Everest,27.98791,86.92529,MT,8848
1283457,Dhaulagiri,28.69669,83.49257,MT,8167
1283555,Chamlang,27.77546,86.97983,MT,7319
1283728,Api,30.00073,80.95018,MT,7132
1283729,Annapurna II,28.53495,84.12219,MT,7937
6941597,Annapurna I,28.59564,83.82053,MT,8091
6941653,Lamjung Himal,28.48914,84.1884,MT,6983
6941659,Nilgiri,28.67914,83.73633,MT,6940
6941668,Tukuche Peak,28.74554,83.55772,MT,6920
6941669,Dhampus Peak,28.7979,83.60527,MT,6012
6941677,Thorungste,28.80986,83.93881,MT,6482
6941678,yak Gawa,28.77849,83.91829,MT,6484
6941680,Chulu,28.74147,84.02807,MT,6584
6941682,Pisang Peak,28.64721,84.18454,MT,6091
6941998,Ama Dablan,27.86111,86.86111,MT,6812
7302315,Gimmigela Chuli I,27.74059,88.15867,MT,7350
7302332,Ngozumpa Kang I,28.10594,86.68415,MT,7916
7302333,Ngadi Chuli,28.50279,84.56619,MT,7871
7302334,Nuptse,27.96727,86.88696,MT,7864
7302354,Dhaulagiri II,28.76299,83.38795,MT,7751
7302355,Ngozumpa Kang II,28.10602,86.70612,MT,7743
8394249,N Surya Peak,28.08997,85.44346,MT,5145
8394251,Surya Peak,28.0808,85.43218,MT,5010
8394253,Langtang II,28.25979,85.49848,MT,6596
8394254,Naya Kanga,28.15283,85.5102,MT,5830
8394257,Ganesh II,28.37905,85.05667,MT,7118
8394259,Pabil,28.34578,85.0801,MT,7104
8394419,Dorje Lakpa,28.17432,85.77953,MT,6966
8436334,Chumbu,28.01414,86.78847,MT,6859
8436342,Shar Tse,27.9493,86.98318,MT,7444
8436343,Pethang Tse,27.95745,87.01601,MT,6643
9611306,Island Peak,27.92509,86.93763,MT,6165
9782442,Gyajin Kang,28.73335,84.37163,MT,7038
10316274,Pari Himal,28.29906,85.5456,MT,5553
10316275,Yubra Himal,28.27202,85.55618,MT,6412
10316334,Linsin Himal,28.17482,85.77703,MT,6758
10318018,Lumbo Himal,28.40579,85.00907,MT,5834
10318088,Kalo Pokhari Himal,28.30731,85.13579,MT,5871
10321073,Chimisedan Lek,28.16562,85.50998,MT,5596
10321074,Kanala Himal,28.16249,85.61303,MT,5887
10321075,Dorje Himal,28.169,85.67857,MT,6262
10321076,Linsin Himal,28.17788,85.72559,MT,5342
10321122,Urkin Kangari,28.17511,85.55859,MT,5230
11902560,Rajban Dada,29.44187,82.37018,MT,5254
11902633,Budha Budhi Lek,29.38182,82.43651,MT,5346
11902639,Malun Lek,29.49916,82.44491,MT,5419
11902651,Patarasi Himal,29.41143,82.55727,MT,6502
11902652,Bhulu Lhasa,29.44099,82.5947,MT,5939
11902653,Kanjirowa North,29.39457,82.61511,MT,6024
11902656,Jagdula Lek,29.30537,82.60507,MT,5763
11902657,Palta Thumba,29.3007,82.58436,MT,5793
11902658,Kasi Dalpha Dada,29.29143,82.56944,MT,5833
11902665,Kanjirowa South,29.37425,82.63237,MT,6510
12257485,Dejunkhon Himal,28.04562,86.61055,MT,6151
12257486,Pasan Lhamu Chuli,28.06772,86.60955,MT,6679
12258648,Khada Lek,29.79478,82.40258,MT,5591
12261107,Lunchhun,29.58837,83.13323,MT,5442
12281732,Syanath,29.61349,82.57101,MT,5630
12341660,Kumlun Himal,28.90657,84.18224,MT,6079
12341665,Yonmoso Dada,28.77594,84.24703,MT,5102
12341666,Jomson Himal,28.84177,84.14214,MT,5893
12341670,Selibun,28.88448,84.17172,MT,6158
12341686,Teri Himal,28.84462,84.05046,MT,5745
12342525,Kyankun Dula,29.21751,83.83928,MT,5848
12343376,Tijam,30.11536,81.33577,MT,5088
12343377,Hilsa Tuppa,30.11689,81.3213,MT,5189
12343446,Kyumupani Dada,29.01519,84.09014,MT,5414
12343748,Pankar Himal,28.6016,84.7321,MT,5136
12343849,Dhawalagiri Three,28.75407,83.37709,MT,5679
12343890,Sechi Lek,28.81123,83.60871,MT,5469
12395147,Naulek,27.68682,86.90238,MT,5945
12402594,Chukhun,27.93866,86.87469,MT,6161
12403222,Tare Kan,28.6059,83.91301,MT,5293
12403509,Norbukan,29.12042,83.07326,MT,5774
12403533,Thomun Lek,29.16176,83.1997,MT,5222
12739462,Ghustun,28.66575,83.25212,MT,5344
12905011,Phalkandada,28.95605,83.74876,MT,6051
12905040,Purkun,28.81488,83.99076,MT,5635
12905041,Yakwakan,28.808,83.94275,MT,5402
12905066,Thoran Phedi,28.77635,83.96148,MT,5067
12905068,Syagan,28.76744,83.93991,MT,5502
12905069,Gundan,28.76204,83.98723,MT,5023
12909462,Chamar,28.55507,84.94415,MT,7165
3691165,Nevado de Tuco,-9.86667,-77.2,MT,5479
3694805,Cerro Milluacocha,-8.80529,-77.7348,MT,5404
3696347,Nevado Huascaran,-9.1166,-77.60477,MT,6768
3697982,Nevado Cojup,-9.41076,-77.41845,MT,6065
3699434,Nevado Barcapalca,-9.3,-77.33333,MT,5165
3744880,Cerro Contrahierbas,-7.71694,-77.56139,MT,5954
3925346,Cerro Zaparani,-16.86119,-69.95736,MT,5221
3925538,Nevado Yerupaja,-10.26889,-76.905,MT,6634
3925671,Cerro Yancca,-15.67944,-72.37333,MT,5214
3925896,Cerro Yaiculle,-15.02899,-72.06137,MT,5174
3925949,Cerro Vizcachas,-16.91389,-70.17377,MT,5290
3926697,Volcan Ubinas,-16.355,-70.90305,MT,5672
3927091,Nevado Toroyoc,-12.41972,-75.665,MT,5205
3927140,Cerro Toro,-17.00117,-70.4603,MT,5424
3927166,Nevado Toro,-12.60657,-75.76559,MT,5150
3927209,Cerro Tomaromani,-17.18069,-69.79728,MT,5006
3927389,Cerro Tirane,-15.33481,-72.55218,MT,5105
3927556,Volcan Ticsani,-16.76587,-70.60189,MT,5408
3927567,Cerro Ticllaccahua,-15.06519,-71.80957,MT,5063
3927586,Nevado Ticaco,-17.35083,-70.04333,MT,5017
3927860,Nevado Tanranioc,-12.41528,-75.64611,MT,5181
3928104,Cerro Tacune,-16.31349,-71.28817,MT,5500
3928237,Cerro Surinto,-16.49438,-71.0161,MT,5222
3928238,Cerro Surichico,-17.08389,-69.93944,MT,5156
3928240,Cerro Suri,-17.06775,-69.99282,MT,5507
3928350,Cerro Sucna,-15.59556,-72.21,MT,5120
3928387,Cerro Sorpresani,-17.4036,-69.87115,MT,5215
3928397,Cerro Soravico,-17.11164,-69.77341,MT,5000
3928456,Cerro Soncco Orcco,-15.24343,-72.69442,MT,5191
3928478,Nevado Solimana,-15.41,-72.89361,MT,6093
3928497,Cerro Sojo,-12.74015,-75.66196,MT,5055
3928502,Cerro Soirococha,-13.15,-73.1,MT,5297
3928556,Cerro Sitpicota o Huaynapaucarani,-17.46025,-69.68278,MT,5381
3928763,Nevado Sepregina,-15.5275,-71.91722,MT,5380
3928950,Nevado Sara Sara,-15.32592,-73.44295,MT,5505
3928970,Cerro Saraccoto,-15.25472,-72.78694,MT,5209
